Name_Category,SK1_D_1_1,SK1_D_1_2,SK1_D_2_1,SK1_D_2_2,SK1_D_3_1,SK1_D_3_2,SK1_H_1_1,SK1_H_1_2,SK1_H_2_1,SK1_H_2_2,SK1_H_3_1,SK1_H_3_2,bPAC_D_1_1,bPAC_D_1_2,bPAC_D_2_1,bPAC_D_2_2,bPAC_D_3_1,bPAC_D_3_2,bPAC_H_1_1,bPAC_H_1_2,bPAC_H_2_1,bPAC_H_2_2,bPAC_H_3_1,bPAC_H_3_2
YFL048C_SK1,10767.966,10094.206,11313.297,11051.31,5507.1504,11318.161,9885.057,8231.842,10487.111,9513.458,9053.939,8882.333,5114.249,6337.0664,7467.384,8366.445,6324.121,5576.874,3613.1187,3183.2273,4009.438,3635.8533,3655.2175,3718.7124
YIL070C_SK1,62564.047,58715.43,53634.9,47566.33,56183.273,49361.773,56732.848,49943.68,54073.938,49385.625,55666.11,53046.395,35621.52,31162.668,32402.965,52139.727,33019.613,29431.738,28951.432,25403.168,27422.793,24658.562,26782.47,25666.953
YBR024W_SK1,16187.21,15773.123,14414.136,12544.394,14740.324,12143.171,13724.043,11185.623,13664.458,13946.6875,13707.462,12911.965,9538.791,9529.737,9296.691,8194.164,9811.701,10084.279,7307.926,7764.673,7802.2744,7397.1846,6687.4883,6268.5903
YNL014W_SK1,52390.336,51123.082,59930.758,53374.402,50917.383,52330.79,48375.906,47652.254,48936.004,51858.152,47458.152,43420.242,33614.727,46684.406,38362.805,40319.434,36635.86,42279.883,26555.59,22264.4,25763.162,21096.607,22691.35,23080.646
YDR031W_SK1,10726.81,10471.066,10083.455,9638.023,10368.914,10042.574,10598.677,9537.154,10282.311,9892.859,9055.123,8723.511,6152.4663,7601.8057,7238.367,7338.81,7369.418,7567.5938,5725.259,6170.322,5758.0596,5271.913,5426.4087,5876.7583
YGR244C_SK1,87629.69,87742.125,79482.45,90267.17,84953.08,87300.05,80305.62,80010.2,85457.25,86763.54,81108.195,80197.734,68008.69,62705.664,61435.816,57076.15,60827.312,57855.707,46905.504,42895.383,48479.24,45304.184,51272.92,45394.46
YFR014C_SK1,12179.406,13562.487,12252.326,12889.841,12692.7,13382.049,11485.729,12649.799,11734.577,13933.673,12035.031,12506.08,8464.442,11068.209,8586.728,9898.64,8784.148,9021.659,6814.8643,7085.9497,6914.3916,7060.532,6163.9385,7534.506
YMR271C_SK1,84017.484,102021.516,89705.03,103660.44,76888.195,91693.66,95423.03,104183.75,90450.17,103060.93,84948.06,91674.78,62589.062,71328.37,61665.473,69732.734,60369.24,65004.46,43688.617,48487.766,40809.395,46463.754,41516.848,46689.33
YJR048W_SK1,35251.035,51335.043,44786.145,51285.504,45243.094,53983.43,49629.324,53440.094,44158.676,43646.254,43928.707,50677.434,40814.53,41971.688,38142.47,40241.156,30651.887,38211.203,18389.043,21575.934,20470.559,21973.074,25384.217,26154.953
YDR372C_SK1,9820.832,8034.6523,9805.406,8576.277,9739.456,7879.3203,9121.241,6944.95,8930.711,9075.49,7200.8643,6635.447,3199.6714,5821.215,7286.9946,5171.61,7189.7407,4995.14,4630.927,3432.821,6121.915,5355.69,3351.5544,4685.6416
YER080W_SK1,23006.406,21153.299,22705.564,21784.824,22815.973,19848.312,22221.14,18738.29,19341.137,25009.898,19945.547,17818.357,14441.462,13583.174,16799.02,11395.182,15761.244,11213.646,14015.89,10147.999,14502.808,10486.547,14722.364,10399.873
YLR355C_SK1,517986.62,496836.12,492686.94,475726.38,518819.44,481721.66,530909.2,499084.03,439946.3,474824.3,469668.06,470458.3,332171.84,320180.97,376396.2,299215.22,350880.56,307519.88,311580.6,266528.12,320073,285461.7,319901.06,275206.8
YBR088C_SK1,57993.445,51705.87,55039.6,48537.305,57522.82,49708.113,52681.96,47739.938,53997.125,52095.336,45455.227,44728.91,35030.516,37908.76,39574.305,34776.684,40309.016,35327.78,36238.316,30691.508,35626.805,33735.977,33000.523,33998.22
YDL086W_SK1,66714.22,54129.34,64870.195,56925.496,60480.902,59134.805,70074.99,60666.836,65955.37,60521.688,50847.457,52898.523,50634.594,41955.41,47918.547,39028.633,48498.664,40253.996,41100.305,33758.227,42556.812,41242.992,41882.98,36360.367
YLR069C_SK1,13518.004,12748.512,12129.784,11764.381,11897.401,11981.224,13496.663,13025.591,12525.85,12218.198,10886.674,11338.889,8117.044,8236.047,7940.494,10953.369,8884.289,9128.025,8375.617,7450.7656,8128.7607,8020.1436,8112.3477,7427.4697
YBR052C_SK1,16517.324,17310.885,16907.451,17314.826,16415.428,18118.68,16705.316,16519.645,17108.807,17733.107,14109.199,14096.166,11145.07,13067.197,10931.206,12765.35,11278.469,12462.728,11306.396,11440.336,10025.626,11110.412,10893.877,11954.544
YJR025C_SK1,9477.275,9181.994,9152.841,9121.279,9598.588,8501.371,10090.773,9160.469,8917.504,10999.142,7833.747,8096.801,6687.3906,7552.0127,7382.3696,7708.212,6614.035,6447.5806,6879.4116,6345.355,5910.217,7366.1006,4710.5356,4509.8115
YGR205W_SK1,7215.963,7889.96,8290.774,7515.954,7677.65,8324.295,8897.029,8714.932,9217.892,8376.125,6943.0986,8324.988,6441.1094,7350.9824,4608.164,5910.312,7567.6924,5333.378,4934.9746,5001.793,5222.9688,5517.048,4386.8525,5232.081
YLR299W_SK1,7773.865,6713.9565,8218.184,6673.77,8750.057,6656.4907,9955.569,6246.572,7014.417,6658.6846,7502.0527,6186.9316,5504.576,5584.5693,6668.251,5815.777,6165.0947,5088.3506,5893.2314,4557.6914,6367.274,4659.9756,3938.5864,3960.028
YIL051C_SK1,141496.1,139376.42,125665.44,128735.375,128591.92,137343.95,123751.625,128149.47,128885.47,133577.58,117067.21,120355.484,106729.875,111221.41,111582.77,107562.51,103447.95,103286.93,95689.336,97221.17,97683.68,99939.44,95472.625,97216.086
YMR244C-A_SK1,12876.604,10101.019,10311.902,11360.578,11161.192,12122.471,10991.479,11342.211,11387.201,12294.006,8418.539,9260.301,10525.455,11383.083,9078.2295,10120.254,9260.152,10019.543,6695.326,7760.6914,7029.367,6936.462,7011.1855,7502.3047
YNL098C_SK1,21714.934,21619.633,20705.416,23826.94,20532.531,20540.182,23409.932,25980.955,21433.77,22447.684,14752.777,20078.238,16938.283,17999.924,16730.906,20206.367,16884.883,19277.617,13859.798,15785.668,13738.722,14835.17,14010.687,15208.192
YJR045C_SK1,268460.44,272218.88,215174.8,234256.47,220100.97,251293.81,231900.95,261073.9,238122.05,238732.06,221922.36,255295.78,188549.7,206135.88,162500.17,187091.36,167417,192234.2,153640.78,173796.98,165105.19,187632.56,171249.9,184255.25
YHL021C_SK1,50746.477,52301.188,26318.16,46183.5,40756.004,44318.883,42375.61,46105.188,40508.566,47543.008,43829.75,43415.527,33938.008,40574.426,34599.133,36169.633,36030.773,39403.3,25164.527,26170.78,25165.51,25756.29,19587.28,24753.219
YMR041C_SK1,25024.379,23929.926,25633.703,26704.82,23662.207,27193.719,19468.494,24373.693,21814.676,25156.902,20139.492,22690.428,19563.828,21477.68,22916.664,22849.6,16617.66,21448.984,13712.803,13183.998,15526.697,15235.751,10583.119,11518.673
YOR289W_SK1,16089.048,17751.258,16867.295,19037.617,16989.297,19723.883,12169.37,16074.675,18059.139,20389.137,20913.074,21859.688,13120.539,17361.342,15814.924,16242.508,14686.919,15718.586,9258.521,10193.814,10829.816,8826.668,6351.6646,9524.538
YHR018C_SK1,72747.02,82696.71,65454.55,97782.31,61309.96,85648.84,97525.71,99454.81,71795.97,87807.52,87828.44,79988.92,44258.836,36923.402,50890.824,53959.086,49989.4,46856.42,41729.336,62507.457,54392.17,59259.613,48954.67,61092.82
YJR016C_SK1,39413.008,52975.66,34592.758,52010.28,39591.664,52256.418,52486.727,58046.074,37211.484,50239.22,48487.973,51357.664,29755.197,30185.846,28920.559,29521.219,18601.45,33436.758,23616.352,31399.865,21777.012,28690.56,27883.91,30961.174
YOR232W_SK1,17736.92,27044.88,18309.205,27055.46,16578.715,24383.74,16535.713,26991.23,19201.102,25712.096,13930.756,21649.709,7513.7627,18109.332,6937.7314,16746.23,6816.258,16535.86,5966.9995,20296.865,9524.164,18265.078,9728.325,20505.463
YKL195W_SK1,15530.0625,23004.578,12613.93,20501.283,18536.363,21865.602,15782.19,20164.896,15254.15,21712.012,15916.283,17536.68,14127.432,19806.754,6116.19,18351.959,12502.016,15412.787,8158.71,13399.078,9969.114,12100.108,6403.9893,12745.009
YNL030W_SK1,187195.97,183538.03,191974.22,194152.78,189862.9,160894.16,192287.25,203559.16,177807.17,185745.66,179775.56,195620.34,141772.81,147808.64,142704.6,148466.52,143523.81,162592.4,132659.72,125796.125,132171.36,133278.78,141135.69,136586.72
YML072C_SK1,24542.277,22719.05,23876.896,23093.96,25059.926,24341.914,22407.254,21540.967,24496.266,23803.871,21701.004,23498.709,18495.443,19285.312,21255.916,19652.701,19186.467,22577.277,18033.568,18296.16,18391.562,17908.156,16084.85,17851.969
YKR065C_SK1,15280.225,13190.685,10210.7705,9672.958,10111.838,9867.182,9313.906,8860.879,13282.832,12619.293,10978.648,12442.817,6188.913,10657.268,8881.57,9247.956,9675.206,9255.818,8862.694,9629.055,9464.075,10154.971,8612.656,10448.414
YOR086C_SK1,25379.967,29791.896,31571.432,26206.928,25690.375,24206.857,18805.797,20878.246,26709.326,26061.008,25914.248,23726.041,14868.033,23919.445,20600.844,21582.379,23578.709,22598.076,14062.945,17132.24,21482.457,21350.55,9484.981,20433.576
YPL271W_SK1,38563.297,33829.53,29781.732,26216.389,29147.566,26233.299,26381.55,23832.424,36096.945,31744.285,32131.188,31211.184,31653,31338.422,29621.863,26151.918,32386.713,26988.562,26445.824,21410.91,30529.277,25104.016,27621.7,24245.443
YGL040C_SK1,21733.031,18577.227,20374.344,18241.383,21732.553,18822.004,19249.316,15471.541,20406.738,17831.766,19801.01,19979.71,18598.223,15959.166,18182.766,14675.859,18190.746,15218.736,20920.137,15951.316,19345.785,14771.792,18204.92,14924.305
YER020W_SK1,21957.352,14960.746,19978.453,20828.484,15998.449,15041.971,19196.365,18149.445,21035.66,15818.17,21725.324,21811.244,16137.412,16944.922,18186.953,12294.055,17160.129,15182.9,14630.49,13714.251,13609.829,14541.191,12094.785,13679.81
YPL123C_SK1,14966.404,14141.389,15963.72,15527.475,14074.63,14309.346,16497.287,14462.727,15196.594,14957.566,18809.738,18289.004,14096.291,17067.56,15795.486,15422.076,15403.068,14560.455,12723.57,12041.58,9978.639,11312.963,10806.421,12070.285
YLR390W-A_SK1,123289.9,119558.04,120205.086,119224.86,105693.375,102276.164,117895.766,110385.234,119433.8,116698.016,117151.72,118464.25,104371.25,116557.9,118156.3,112864.16,114961.08,105601.31,94518.164,90674,100168.99,95332.02,87425.32,90093.41
YGL206C_SK1,70982.13,52944.125,72400.234,61729.867,66087.82,69186.16,60241.125,59586.656,66542.78,56072.867,69270.016,76507.88,72813.75,51516.17,64611.484,65671.03,70888.72,55920.656,58134.42,51147.11,59170.477,43847.668,58802.85,46249.145
YCL040W_SK1,133274.89,125092.82,139186.16,126168.41,135399.02,129316.79,127117.47,113757.81,138172.06,129896.36,130760.36,129803.47,132403.4,110484.125,133469.3,111148.69,129618.83,111173.91,113703.05,94223.12,106237.914,98002.234,115137.266,95184.67
YJL001W_SK1,34373.125,37412.82,35209.277,35426.918,36246.4,36698.535,39121.555,38273.92,36405.703,36447.89,38911.773,39259.43,38824.07,34592.516,38790.094,35676.26,37391.684,28347.475,32649.469,27298.186,33514.004,30131.572,31412.4,27050.598
YFR011C_SK1,13712.866,13241.776,13785.783,13554.818,14931.289,13086.764,14538.799,12108.19,13443.377,12007.436,12379.251,12992.078,15552.65,10829.82,13229.83,14266.75,13747.592,11362.753,12537.636,11395.285,11405.947,10623.916,12077.172,10642.336
YOR243C_SK1,12895.793,9933.777,5793.7134,5262.6626,12208.206,10267.729,7567.0186,6478.641,11944.689,11091.074,12564.544,11298.662,8612.918,3229.4639,13987.038,2833.311,11768.959,2646.4187,9438.434,4270.4297,4401.709,4599.686,7046.2363,4733.6143
YIL065C_SK1,8530.164,8928.506,10417.729,7689.0264,11734.287,8137.564,7133.424,5656.0933,10107.845,8437.266,8780.855,8512.602,6955.9404,9136.268,10939.937,7987.342,11210.844,5980.2617,7169.4043,5259.3125,5821.9766,4628.044,3143.8206,5455.3154
YKL094W_SK1,12253.563,10892.066,14499.244,10076.1875,14838.953,9896.983,9774.338,7340.6074,12064.457,9193.783,11598.868,9489.34,8045.1455,10085.102,12114.142,7966.5967,13870.791,7530.9883,10289.988,7332.79,11066.246,7958.1123,9440.721,8312.311
YOR261C_SK1,52735.64,20411.348,18184.318,18568.996,46290.773,21302.432,16380.13,19368.496,16943.732,20211.727,49728.996,52346.094,21752.215,24953.004,21882.602,27281.674,20631.633,26594.283,36994.496,22321.648,21716.74,22335.436,21583.922,24107.914
YKL212W_SK1,34196.477,29468.424,24473.207,16105.243,33799.242,19937.95,28518.727,12993.08,23609.223,12959.096,9816.617,65733,14031.271,16145.01,19274.352,13850.112,25128.762,13633.395,38980.47,19293.367,29819.055,17985.648,20693.893,18193.871
YDR321W_SK1,27416.246,30655.457,8073.9043,24869.027,21505.123,1497.4298,1456.3374,1160.8037,19932.922,25594.754,26802.855,16119.858,2931.4983,3597.6748,3256.877,20612.2,3430.2625,22611.988,6361.4688,6017.032,5835.6655,5992.0537,5952.674,6614.0947
YMR300C_SK1,28950.062,27739.098,28901.35,27308.5,31494.312,7385.1357,7828.051,22824.768,28280.697,27012.586,31888.25,8692.314,5944.2847,7051.143,6932.254,20597.031,6918.384,17570.998,14472.82,13282.939,14567.899,13368.647,12715.765,14208.67
YDR298C_SK1,227191.88,43072.4,50823.78,46251.867,207077.03,194865.17,229718.2,41009.64,199864.75,46506.656,138571.31,200597.7,58372.85,65889.45,64457.01,191324.5,67918.19,57044.93,43363.973,47826.93,49487.242,49615.914,45119.906,156094.66
YJR137C_SK1,348443.62,292299.3,440055.75,341362,193685.64,457133.25,352012.66,272080.94,451661.6,380724.6,275870.12,194646.08,21906.672,9234.537,8018.4463,407827.75,93778.99,9777.107,59326.23,400909.38,563667.5,358496.16,25246.746,392317.75
YDR427W_SK1,15540.378,61821.86,14899.754,13598.534,16376.352,15021.359,68798.02,13269.217,15401.492,15202.129,13979.811,15026.146,16369.877,17623.148,17178.057,51809.105,50511.465,18020.805,17865.793,18089.404,19698.969,18613.271,16573.93,18188.117
YMR278W_SK1,3272.3452,55155.55,59008.438,29756.023,66021.41,39307.566,39855.89,6445.9795,14410.628,40953.508,38966.223,26565.781,7268.8594,6353.1455,17534.188,16359.293,31601.312,17355.29,19622.936,9791.242,19720.332,12671.689,7915.337,12636.689
YJL076W_SK1,3303.0952,188712.17,241834.31,202642.19,227114.77,206614.12,255138.39,207268.89,222430.16,190395.08,201802.64,236122.42,222610.06,152739.52,230545.75,154560.31,172304.83,75349.414,177573.9,9134.464,170538.48,121507.555,7795.9053,8834.965
YPL048W_SK1,67555.84,88814.79,148172.02,96009.016,143133.08,80973.414,95786,80581,93522.46,99843.34,123431.31,114882.266,115571.14,104844.17,85104.266,98433.15,98690.53,91207.62,89596.88,78308.05,96078.625,30839.893,118237.28,60910.258
YJL052W_SK1,3799388.8,2950780.5,3506197.5,3121129.5,2809348.2,2381910.5,3523506.8,2747187.5,1626177.8,2559450,2406955.8,3118789.2,4012022.2,3292371,3638304,2213823.2,3652047.5,3069388,2000364.9,1952268.2,2355580.8,2023142.8,3216912,2249534.8
YML078W_SK1,74453.81,76108.41,80143.45,72419.56,73125.29,68732.69,80184.625,63118.305,34497.668,68921.05,68303.52,62317.76,77190.086,71893.78,66296.75,54867.008,70445.2,61499.46,48633.594,46591.01,57858.977,59625.63,63690.29,55246.02
YHL001W_SK1,57824.516,49702.758,64263.43,54757.668,63726.766,44993.03,57916.223,48266.39,54171.35,42675.77,49310.2,48772.266,73713.95,44239.676,72492.36,48716.16,65828.44,73486.99,40967.816,26798.676,57868.266,53255.266,59543.273,53954.203
YOR187W_SK1,61284.977,50728.1,46567.312,40440.957,45951.074,41550.64,48208.254,45066.97,51257.727,47576.45,41918.426,43201.367,52296.92,49797.312,46561.992,47472.863,47268.004,49014.695,43798.688,41074.297,41779.723,40094.156,41311.297,42557.34
YLR038C_SK1,73547.99,68586.56,62912.633,55081.17,62802.973,58173.555,63146.375,57074.277,73128.1,69467.234,55337.527,54802.152,77355.125,65555.81,66949.37,57999.727,69056.25,55017.07,62856.42,49264.953,66130.46,56737.08,66062,54290.758
YLR167W_SK1,354980.97,304168.44,370188.53,320669.03,291252.94,270296.94,327530.2,288397.4,333149.2,298575.84,261130.17,308905.6,407311,352408.53,400033.75,335999.22,365057.97,329065.12,332174.8,274840.12,350577.8,305476.47,314664.56,307183.8
YML086C_SK1,21170.67,17088.3,20852.111,16920.121,21650.438,16789.918,21909.043,18825.992,21000.945,17670.484,18348.205,17274.555,24906.564,20840.645,23651.506,20916.625,25981.76,21558.93,22659.514,16507.178,22768.459,18687.672,21480.697,18700.72
YFR044C_SK1,83729.266,79306.36,79550.89,75186.42,83622.37,80509.69,84808.03,75658.38,86132.375,74841.8,65133.125,69332.83,102034.8,90578.164,101294.59,87142.15,112339.72,90862.766,90207.67,71257.88,85200.484,69412.72,84006.31,74048.305
YBL099W_SK1,309409,272159.6,290202.47,278178.12,287409,278567.6,288155.25,281453.4,271833.9,261626.8,296583.5,287582.38,344567.16,298514.06,325182.7,294362.78,333782.38,303243.12,309290.7,246264.19,278178.88,237568.9,322970.1,248528.25
YJR121W_SK1,435453.2,397769.75,452032.25,396058.06,450233.06,417089.3,467903.75,391376.88,463552.7,422252.88,418113.25,405365.94,550987.9,453642.38,495338.28,405430.94,491376.56,432440.72,455597.94,382848.12,457050.62,379976.44,491272.4,392123.2
YLL050C_SK1,236558.44,229129.9,237945.42,232375.19,258193.72,242913.97,262513.7,223971.25,252805.84,218627.38,218790.28,230611.86,304091.56,244401.28,264509.47,229031.78,251373.5,233606.6,229935.56,194223.47,246579.64,210830.58,253526.36,184010.23
YGR282C_SK1,307722.12,269075,320590.22,288661.8,318803.12,280021.4,333759.12,290813.97,308122.56,290364.84,279942.75,298977.97,394263.4,313639.56,389973.8,319292.22,374165.7,321900.8,318637.56,255308.45,295840.12,251411.66,273566.75,242235.34
YGR209C_SK1,366941.25,339707.34,394480.4,357851.2,384845.38,346793.56,399314.56,364426.44,347269.7,333729.34,344516.12,358310.12,467139,379600.16,434150.62,357162.06,438153.53,351452.88,321327.6,282113.7,307813.44,288033.3,352549.2,279428.7
YDL022W_SK1,222170.03,259984.81,263697.44,255172.34,255287.84,261183.69,271229.44,304288,263324.7,214120.1,221379.69,241816.38,313391.5,220723.47,267081.2,206006.14,344383.8,195112.88,255487.89,177739.17,197207.67,150546.05,251845.08,192893.5
YDL097C_SK1,37592.08,33510.117,35385.56,34351.914,39341.67,31980.88,35595.203,33799.695,35262.605,30856.746,35338.727,35622.703,46401.72,42944.695,46491.21,38374.83,44023.42,39226.984,36682.133,32180.457,37816.055,38316.508,36478.117,27656.36
YKR067W_SK1,13904.987,13806.028,13694.921,13704.597,13946.469,13067.048,13266.094,13223.804,13635.461,13722.387,15232.602,13237.293,17373.447,15452.109,20077.867,15019.42,16734.096,15003.653,14924.13,12169.06,14981.451,11914.699,14839.531,12067.117
YKR014C_SK1,15607.559,15590.128,16630.805,16443.857,16833.076,17028.852,16306.801,16128.121,16387.59,15039.672,16774.053,17495.828,20667.154,20480.443,21410.562,19275.492,18805.514,17561.023,16532.84,16027.446,15175.157,15379,17533.72,15825.9375
YDL125C_SK1,16684.205,15688.666,15119.793,12082.668,16711.656,12935.255,15130.096,11356.37,13025.582,13882.871,9905.073,12462.967,14265.739,14365.396,17136.312,14066.006,12080.875,10555.995,15718.118,11888.354,15397.781,13532.77,13098.094,11021.329
YFL059W_SK1,46500.547,40559.54,47203.83,47814.47,49003.066,41052.117,45640.812,41147.605,42992.598,45122.824,43115.22,41836.1,45345.375,44432.043,48848.426,44807.137,40514.38,41219.227,43467.07,37617.137,48075.812,43285.04,41350.54,36623.17
YDR099W_SK1,121277.02,103501.97,112097.16,52827.36,115674.11,109629.19,114479.84,87063.19,98300.55,111503.37,70449.37,107870.93,135234.14,124593.63,128964.484,122069.016,144619.75,129964.72,91773.22,123791.016,95156.95,95592.984,98526.17,102055.305
YLR133W_SK1,10848.627,7943.424,11490.846,7779.7285,10922.874,9106.818,10739.707,6535.831,10633.688,11627.143,10565.766,10995.211,11536.837,12740.727,10095.934,12445.936,9049.866,12457.285,9188.4,10080.843,8862.819,9784.085,9060.548,6078.783
YOR089C_SK1,8787.07,9033.857,10340.207,14119.782,12416.342,9282.513,10363.68,9922.242,12160.4795,13272.91,15293.067,9378.943,14326.93,11964.991,13653.767,11364.238,13402.484,9346.486,14225.378,9647.991,11954.075,11097.187,13128.285,9833.168
YLR351C_SK1,7617.071,9591.436,7965.709,8648.201,9776.152,7511.634,8606.955,6345.2295,8635.488,8932.909,8622.198,9311.102,9743.8545,8862.123,9699.288,8398.711,9715.895,7747.26,9022.659,8385.319,9911.116,9199,9275.044,5508.0283
YML028W_SK1,896849,1896835.2,1711377,1259729.5,1721218.1,925862.5,1781900.2,1543748,1935737.6,2075918.8,1715825.6,1709387.5,1807505.4,1826365.6,2226144,1785653.4,1745940.1,1832627.2,1704470,1391852,1857566.8,1656531.2,1934378.8,1406086.2
YDL084W_SK1,52951.25,43158.434,51570.723,42776.523,51671.484,41233.93,46181.43,30617.586,44978.297,41108.28,48752.543,44348.684,51824.434,38816.363,49747.957,34472.523,53747.633,27404.621,45949.438,34926.094,51921.49,38629.613,49557.43,39652.055
YML069W_SK1,15279.191,11812.346,15048.539,11473.149,13724.238,11685.145,11086.221,9377.012,14838.846,11896.651,14349.331,12507.91,14728.139,11400.414,16407.1,9980.004,15589.795,7646.5083,14013.684,9480.197,16875.764,12416.422,15012.35,10601.944
YIL062C_SK1,29991.668,28154.812,30079.318,26962.758,31689.494,30059.176,28958.215,24084.143,31159.762,30527.186,35943,34969.344,32757.975,26185.65,33779.13,20877.217,35782.67,21516.484,36945.184,30744.66,34891.453,29749.09,31300.438,27838.77
YKL210W_SK1,34447.914,30305.875,32990.805,29389.643,33837.773,29415.844,30792.203,26852.02,30235.404,29276.203,32413.656,26387.916,33881.75,30579.479,35251.184,27239.69,34726.883,25679.82,35627.066,27600.725,36085.656,30964.594,31413.215,27368.049
YLR354C_SK1,344243.1,312648.6,349297.47,299832.78,357829.7,309285.2,352790.75,283864.5,347797.06,295777.3,321236.25,311130.2,383612.4,312747.94,387787.8,299782.84,378175.72,309603.22,409118.34,320913.5,405223.88,284104.06,375517.38,328278.12
YOR362C_SK1,39840.598,34915.547,43964.113,39940.68,44918.34,43101.727,48011.523,39265.777,44064.047,41281.8,28392.188,38353,50162.37,42564.46,47816.84,36438.598,44932.4,43103.684,49086.117,36696.547,50291.953,37828.797,48834.305,40264.84
YNL071W_SK1,69917.47,78216.71,83412.484,70684.04,73697.93,72232.484,82288.06,67980.164,78943.33,75273.555,74297.58,73901.85,86942.87,83427.42,94826.1,73543.73,85123.69,72436.7,81772.3,70915.484,85694.51,72991.94,92331.33,72896.04
YHR039C_SK1,15246.712,14127.471,15492.402,13997.827,15031.072,14027.961,14851.428,13512.673,14269.043,15325.14,13707.344,13036.73,18929.91,16193.141,18156.105,14729.324,18380.219,12923.375,17796.598,14967.223,18499.086,16421.63,17632.154,14323.74
YLL048C_SK1,8897.138,7034.0625,8581.48,6279.0347,8903.932,7093.4673,8497.7705,6364.904,5881.834,7910.3633,7739.828,7447.414,8517.363,9640.293,10400.01,7398.967,9736.848,6754.2,8276.277,6963.1133,7492.366,8187.05,7974.84,7692.6494
YHR009C_SK1,7148.8755,2883.597,6955.329,5925.8325,5808.8037,5241.877,6355.967,4635.8257,5634.797,6545.245,5385.8447,5918.052,8470.504,6977.7373,8737.391,7339.6436,8630.287,5997.5693,7020.9434,5806.8745,7458.0146,5888.5234,6549.816,5527.206
YOR285W_SK1,89938.22,66617.97,85674.375,69004.11,89400.16,74444.04,67477.44,55206.375,72472.05,68691.44,78665.98,72430.28,95148.72,90229.8,113276.72,78962.64,103507.78,78942.37,64530.832,58394.88,74648.484,68140.82,63370.04,62518.5
YLR248W_SK1,11570.026,9553.826,12196.274,8172.919,12425.777,8749.066,10958.943,5801.11,10976.694,7297.2236,8655.952,6995.7793,12129.728,9947.036,13616.18,8570.545,14744.182,7542.718,9783.731,6189.881,9408.327,6533.5586,8868.385,6272.895
YML073C_SK1,87168.72,63279.785,98733.14,54897.117,80472.13,56517.52,92499.15,51263.977,78594.24,61902.383,63875.332,53025.973,112460.96,62020.44,121628.875,71039.3,119628.61,79104.85,97296.1,43561.37,59886.82,57401.723,58601.805,45663.957
